user_id,timestamp,channel,device,country,step,revenue_usd
U00722,2025-03-01 01:00:00,Google,desktop,JP,search,
U00723,2025-03-20 00:00:00,Facebook,mobile,SG,view,
U00723,2025-03-20 01:00:00,Facebook,mobile,SG,search,
U00724,2025-03-27 00:00:00,Baidu,desktop,SG,view,
U00724,2025-03-27 01:00:00,Baidu,desktop,SG,search,
U00725,2025-01-23 00:00:00,Google,mobile,SG,view,
U00726,2025-03-30 00:00:00,Facebook,desktop,TH,view,
U00727,2025-01-31 00:00:00,Facebook,mobile,TH,view,
U00728,2025-03-07 00:00:00,Baidu,desktop,TW,view,
U00729,2025-03-30 00:00:00,Naver,mobile,JP,view,
U00730,2025-01-27 00:00:00,Baidu,mobile,TH,view,
U00731,2025-02-09 00:00:00,Naver,desktop,TH,view,
U00731,2025-02-09 01:00:00,Naver,desktop,TH,search,
U00732,2025-02-22 00:00:00,Facebook,desktop,TH,view,
U00733,2025-02-21 00:00:00,Baidu,mobile,JP,view,
U00733,2025-02-21 01:00:00,Baidu,mobile,JP,search,
U00734,2025-03-17 00:00:00,Google,desktop,JP,view,
U00735,2025-02-14 00:00:00,Direct,mobile,TH,view,
U00736,2025-01-06 00:00:00,Direct,mobile,TH,view,
U00737,2025-02-26 00:00:00,Email,mobile,KR,view,
U00738,2025-01-28 00:00:00,Email,mobile,TW,view,
U00738,2025-01-28 01:00:00,Email,mobile,TW,search,
U00739,2025-03-09 00:00:00,Facebook,desktop,TH,view,
U00740,2025-02-25 00:00:00,Google,mobile,TW,view,
U00740,2025-02-25 01:00:00,Google,mobile,TW,search,
U00741,2025-01-14 00:00:00,Google,desktop,JP,view,
U00742,2025-01-25 00:00:00,Google,mobile,TW,view,
U00743,2025-03-05 00:00:00,Email,mobile,JP,view,
U00743,2025-03-05 01:00:00,Email,mobile,JP,search,
U00744,2025-03-31 00:00:00,Email,mobile,TH,view,
U00745,2025-02-27 00:00:00,Google,desktop,SG,view,
U00746,2025-02-27 00:00:00,Google,desktop,SG,view,
U00747,2025-03-16 00:00:00,Direct,mobile,TW,view,
U00748,2025-02-02 00:00:00,Google,mobile,KR,view,
U00748,2025-02-02 01:00:00,Google,mobile,KR,search,
U00748,2025-02-02 02:00:00,Google,mobile,KR,detail,
U00749,2025-01-21 00:00:00,Naver,mobile,SG,view,
U00749,2025-01-21 01:00:00,Naver,mobile,SG,search,
U00750,2025-01-11 00:00:00,Email,mobile,KR,view,
U00750,2025-01-11 01:00:00,Email,mobile,KR,search,
U00751,2025-02-13 00:00:00,Facebook,mobile,JP,view,
U00752,2025-01-22 00:00:00,Baidu,desktop,KR,view,
U00753,2025-02-18 00:00:00,Naver,desktop,TH,view,
U00754,2025-01-15 00:00:00,Email,mobile,JP,view,
U00755,2025-03-30 00:00:00,Email,mobile,TW,view,
U00756,2025-02-15 00:00:00,Direct,mobile,SG,view,
U00756,2025-02-15 01:00:00,Direct,mobile,SG,search,
U00757,2025-01-28 00:00:00,Email,desktop,KR,view,
U00758,2025-03-23 00:00:00,Facebook,desktop,SG,view,
U00759,2025-02-24 00:00:00,Google,mobile,TH,view,
U00760,2025-03-27 00:00:00,Google,mobile,TH,view,
U00761,2025-01-30 00:00:00,Direct,desktop,TW,view,
U00762,2025-03-05 00:00:00,Naver,desktop,TW,view,
U00763,2025-01-21 00:00:00,Google,desktop,KR,view,
U00764,2025-03-02 00:00:00,Direct,mobile,TH,view,
U00764,2025-03-02 01:00:00,Direct,mobile,TH,search,
U00764,2025-03-02 02:00:00,Direct,mobile,TH,detail,
U00765,2025-03-13 00:00:00,Direct,mobile,KR,view,
U00766,2025-01-09 00:00:00,Facebook,mobile,TH,view,
U00767,2025-03-24 00:00:00,Baidu,mobile,KR,view,
U00767,2025-03-24 01:00:00,Baidu,mobile,KR,search,
U00767,2025-03-24 02:00:00,Baidu,mobile,KR,detail,
U00768,2025-03-06 00:00:00,Baidu,desktop,KR,view,
U00769,2025-02-12 00:00:00,Facebook,desktop,TH,view,
U00770,2025-02-21 00:00:00,Baidu,desktop,TH,view,
U00771,2025-03-12 00:00:00,Direct,desktop,KR,view,
U00772,2025-01-05 00:00:00,Direct,mobile,JP,view,
U00773,2025-03-27 00:00:00,Google,desktop,TH,view,
U00774,2025-02-17 00:00:00,Baidu,desktop,TW,view,
U00775,2025-01-18 00:00:00,Email,mobile,KR,view,
U00776,2025-01-24 00:00:00,Facebook,mobile,TH,view,
U00777,2025-03-14 00:00:00,Baidu,mobile,JP,view,
U00778,2025-03-16 00:00:00,Naver,desktop,KR,view,
U00779,2025-02-27 00:00:00,Email,mobile,JP,view,
U00780,2025-03-11 00:00:00,Baidu,mobile,KR,view,
U00781,2025-02-11 00:00:00,Facebook,mobile,TW,view,
U00782,2025-02-25 00:00:00,Naver,desktop,JP,view,
U00783,2025-03-16 00:00:00,Google,desktop,KR,view,
U00783,2025-03-16 01:00:00,Google,desktop,KR,search,
U00783,2025-03-16 02:00:00,Google,desktop,KR,detail,
U00784,2025-03-04 00:00:00,Baidu,desktop,JP,view,
U00785,2025-03-14 00:00:00,Naver,mobile,TW,view,
U00786,2025-03-16 00:00:00,Naver,mobile,TW,view,
U00786,2025-03-16 01:00:00,Naver,mobile,TW,search,
U00787,2025-02-20 00:00:00,Facebook,desktop,SG,view,
U00788,2025-02-22 00:00:00,Email,desktop,TH,view,
U00788,2025-02-22 01:00:00,Email,desktop,TH,search,
U00789,2025-02-07 00:00:00,Facebook,desktop,TW,view,
U00790,2025-01-12 00:00:00,Baidu,mobile,TW,view,
U00791,2025-01-13 00:00:00,Baidu,desktop,TH,view,
U00792,2025-03-01 00:00:00,Baidu,mobile,JP,view,
U00793,2025-03-31 00:00:00,Google,mobile,TW,view,
U00794,2025-01-15 00:00:00,Direct,mobile,KR,view,
U00794,2025-01-15 01:00:00,Direct,mobile,KR,search,
U00795,2025-01-25 00:00:00,Baidu,mobile,TW,view,
U00796,2025-02-23 00:00:00,Facebook,mobile,JP,view,
U00797,2025-03-10 00:00:00,Email,mobile,TH,view,
U00798,2025-01-28 00:00:00,Baidu,mobile,JP,view,
U00799,2025-02-13 00:00:00,Direct,mobile,JP,view,
U00800,2025-02-28 00:00:00,Facebook,mobile,TW,view,
U00800,2025-02-28 01:00:00,Facebook,mobile,TW,search,
U00801,2025-03-13 00:00:00,Naver,desktop,TW,view,
U00802,2025-02-12 00:00:00,Naver,desktop,JP,view,
U00803,2025-01-30 00:00:00,Direct,desktop,TW,view,
U00804,2025-03-31 00:00:00,Email,desktop,SG,view,
U00805,2025-01-24 00:00:00,Baidu,mobile,JP,view,
U00805,2025-01-24 01:00:00,Baidu,mobile,JP,search,
U00806,2025-02-12 00:00:00,Email,desktop,SG,view,
U00806,2025-02-12 01:00:00,Email,desktop,SG,search,
U00807,2025-01-30 00:00:00,Baidu,mobile,KR,view,
U00808,2025-01-11 00:00:00,Google,desktop,SG,view,
U00809,2025-03-10 00:00:00,Direct,mobile,TW,view,
U00809,2025-03-10 01:00:00,Direct,mobile,TW,search,
U00810,2025-03-14 00:00:00,Direct,desktop,KR,view,
U00810,2025-03-14 01:00:00,Direct,desktop,KR,search,
U00811,2025-01-31 00:00:00,Baidu,desktop,TW,view,
U00812,2025-01-22 00:00:00,Naver,desktop,TH,view,
U00813,2025-03-31 00:00:00,Baidu,mobile,KR,view,
U00813,2025-03-31 01:00:00,Baidu,mobile,KR,search,
U00814,2025-03-13 00:00:00,Direct,mobile,KR,view,
U00815,2025-01-28 00:00:00,Naver,mobile,SG,view,
U00816,2025-02-22 00:00:00,Direct,mobile,TH,view,
U00816,2025-02-22 01:00:00,Direct,mobile,TH,search,
U00817,2025-02-10 00:00:00,Direct,mobile,JP,view,
U00818,2025-01-26 00:00:00,Email,desktop,TW,view,
U00818,2025-01-26 01:00:00,Email,desktop,TW,search,
U00819,2025-01-25 00:00:00,Direct,mobile,TH,view,
U00820,2025-03-07 00:00:00,Baidu,desktop,JP,view,
U00821,2025-02-28 00:00:00,Email,mobile,TW,view,
U00821,2025-02-28 01:00:00,Email,mobile,TW,search,
U00821,2025-02-28 02:00:00,Email,mobile,TW,detail,
U00821,2025-02-28 03:00:00,Email,mobile,TW,checkout,
U00821,2025-02-28 04:00:00,Email,mobile,TW,purchase,191.98
U00822,2025-01-01 00:00:00,Email,desktop,TW,view,
U00823,2025-01-28 00:00:00,Google,mobile,TW,view,
U00824,2025-01-25 00:00:00,Facebook,desktop,TH,view,
U00825,2025-03-15 00:00:00,Google,mobile,SG,view,
U00825,2025-03-15 01:00:00,Google,mobile,SG,search,
U00826,2025-01-27 00:00:00,Facebook,desktop,JP,view,
U00827,2025-01-29 00:00:00,Naver,desktop,TW,view,
U00828,2025-03-21 00:00:00,Baidu,desktop,KR,view,
U00829,2025-02-03 00:00:00,Google,desktop,SG,view,
U00829,2025-02-03 01:00:00,Google,desktop,SG,search,
U00830,2025-02-01 00:00:00,Email,desktop,JP,view,
U00831,2025-01-18 00:00:00,Direct,mobile,KR,view,
U00832,2025-03-18 00:00:00,Baidu,desktop,KR,view,
U00833,2025-01-21 00:00:00,Email,desktop,TH,view,
U00834,2025-01-01 00:00:00,Baidu,mobile,JP,view,
U00835,2025-01-20 00:00:00,Email,desktop,TW,view,
U00836,2025-03-29 00:00:00,Google,desktop,JP,view,
U00837,2025-02-25 00:00:00,Facebook,desktop,JP,view,
U00838,2025-02-11 00:00:00,Baidu,mobile,JP,view,
U00839,2025-02-26 00:00:00,Direct,mobile,SG,view,
U00840,2025-02-16 00:00:00,Direct,desktop,JP,view,
U00841,2025-01-15 00:00:00,Facebook,mobile,TW,view,
U00842,2025-02-22 00:00:00,Direct,desktop,SG,view,
U00843,2025-03-15 00:00:00,Google,mobile,TH,view,
U00844,2025-02-11 00:00:00,Naver,desktop,TH,view,
U00845,2025-03-29 00:00:00,Facebook,desktop,TH,view,
U00846,2025-01-22 00:00:00,Google,desktop,TW,view,
U00847,2025-01-03 00:00:00,Google,desktop,KR,view,
U00848,2025-03-05 00:00:00,Direct,mobile,JP,view,
U00849,2025-03-21 00:00:00,Naver,desktop,JP,view,
U00849,2025-03-21 01:00:00,Naver,desktop,JP,search,
U00850,2025-01-28 00:00:00,Email,mobile,KR,view,
U00850,2025-01-28 01:00:00,Email,mobile,KR,search,
U00851,2025-01-15 00:00:00,Naver,desktop,TH,view,
U00851,2025-01-15 01:00:00,Naver,desktop,TH,search,
U00852,2025-03-07 00:00:00,Google,mobile,TW,view,
U00853,2025-03-17 00:00:00,Google,mobile,KR,view,
U00854,2025-01-12 00:00:00,Direct,desktop,JP,view,
U00855,2025-01-03 00:00:00,Email,desktop,SG,view,
U00855,2025-01-03 01:00:00,Email,desktop,SG,search,
U00855,2025-01-03 02:00:00,Email,desktop,SG,detail,
U00856,2025-01-02 00:00:00,Direct,desktop,TH,view,
U00856,2025-01-02 01:00:00,Direct,desktop,TH,search,
U00856,2025-01-02 02:00:00,Direct,desktop,TH,detail,
U00857,2025-01-23 00:00:00,Baidu,desktop,JP,view,
U00858,2025-03-07 00:00:00,Naver,desktop,TH,view,
U00859,2025-01-20 00:00:00,Baidu,mobile,JP,view,
U00860,2025-02-13 00:00:00,Naver,mobile,SG,view,
U00860,2025-02-13 01:00:00,Naver,mobile,SG,search,
U00861,2025-02-15 00:00:00,Naver,mobile,SG,view,
U00862,2025-02-15 00:00:00,Facebook,mobile,JP,view,
U00862,2025-02-15 01:00:00,Facebook,mobile,JP,search,
U00863,2025-03-06 00:00:00,Baidu,desktop,SG,view,
U00864,2025-03-15 00:00:00,Baidu,mobile,KR,view,
U00865,2025-03-09 00:00:00,Baidu,mobile,SG,view,
U00866,2025-02-04 00:00:00,Direct,mobile,TW,view,
U00866,2025-02-04 01:00:00,Direct,mobile,TW,search,
U00866,2025-02-04 02:00:00,Direct,mobile,TW,detail,
U00867,2025-02-10 00:00:00,Baidu,desktop,JP,view,
U00868,2025-01-20 00:00:00,Baidu,mobile,KR,view,
U00869,2025-01-25 00:00:00,Direct,desktop,TH,view,
U00870,2025-02-10 00:00:00,Facebook,desktop,TH,view,
U00871,2025-03-02 00:00:00,Direct,desktop,SG,view,
U00872,2025-02-26 00:00:00,Email,mobile,SG,view,
U00873,2025-01-01 00:00:00,Email,mobile,TW,view,
U00873,2025-01-01 01:00:00,Email,mobile,TW,search,
U00874,2025-03-14 00:00:00,Naver,mobile,SG,view,
U00875,2025-01-05 00:00:00,Baidu,desktop,TH,view,
U00876,2025-03-08 00:00:00,Email,desktop,TH,view,
U00877,2025-02-18 00:00:00,Email,desktop,TH,view,
U00878,2025-01-07 00:00:00,Baidu,mobile,KR,view,
U00878,2025-01-07 01:00:00,Baidu,mobile,KR,search,
U00879,2025-01-06 00:00:00,Direct,desktop,TH,view,
U00880,2025-01-20 00:00:00,Direct,mobile,TW,view,
U00881,2025-03-23 00:00:00,Facebook,desktop,KR,view,
U00882,2025-01-21 00:00:00,Facebook,desktop,SG,view,
U00883,2025-02-22 00:00:00,Email,mobile,TW,view,
U00884,2025-02-02 00:00:00,Google,mobile,TH,view,
U00885,2025-03-09 00:00:00,Email,desktop,TW,view,
U00886,2025-03-20 00:00:00,Naver,mobile,SG,view,
U00887,2025-01-14 00:00:00,Baidu,mobile,KR,view,
U00888,2025-02-17 00:00:00,Baidu,desktop,JP,view,
U00889,2025-03-10 00:00:00,Naver,mobile,KR,view,
U00890,2025-02-14 00:00:00,Email,desktop,TW,view,
U00891,2025-02-26 00:00:00,Naver,desktop,JP,view,
U00891,2025-02-26 01:00:00,Naver,desktop,JP,search,
U00892,2025-01-04 00:00:00,Naver,mobile,TW,view,
U00893,2025-03-04 00:00:00,Facebook,mobile,SG,view,
U00894,2025-02-10 00:00:00,Direct,mobile,SG,view,
U00895,2025-01-20 00:00:00,Naver,mobile,TH,view,
U00896,2025-01-13 00:00:00,Naver,mobile,SG,view,
U00897,2025-03-18 00:00:00,Google,desktop,TH,view,
U00897,2025-03-18 01:00:00,Google,desktop,TH,search,
U00898,2025-03-23 00:00:00,Email,desktop,TH,view,
U00899,2025-01-04 00:00:00,Direct,mobile,TH,view,
U00899,2025-01-04 01:00:00,Direct,mobile,TH,search,
U00900,2025-01-26 00:00:00,Direct,desktop,TH,view,
U00900,2025-01-26 01:00:00,Direct,desktop,TH,search,
U00900,2025-01-26 02:00:00,Direct,desktop,TH,detail,
U00901,2025-02-04 00:00:00,Naver,desktop,JP,view,
U00902,2025-02-27 00:00:00,Google,desktop,KR,view,
U00903,2025-01-31 00:00:00,Baidu,mobile,TW,view,
U00904,2025-02-20 00:00:00,Facebook,desktop,JP,view,
U00904,2025-02-20 01:00:00,Facebook,desktop,JP,search,
U00905,2025-03-19 00:00:00,Google,mobile,SG,view,
U00906,2025-01-02 00:00:00,Email,desktop,JP,view,
U00907,2025-01-11 00:00:00,Baidu,mobile,SG,view,
U00908,2025-03-22 00:00:00,Google,mobile,JP,view,
U00909,2025-02-19 00:00:00,Naver,desktop,KR,view,
U00909,2025-02-19 01:00:00,Naver,desktop,KR,search,
U00910,2025-02-11 00:00:00,Naver,desktop,JP,view,
U00911,2025-01-23 00:00:00,Baidu,desktop,TH,view,
U00912,2025-03-23 00:00:00,Email,mobile,KR,view,
U00913,2025-01-16 00:00:00,Baidu,desktop,TW,view,
U00914,2025-02-15 00:00:00,Baidu,desktop,JP,view,
U00915,2025-01-03 00:00:00,Email,desktop,TH,view,
U00916,2025-01-21 00:00:00,Naver,desktop,SG,view,
U00917,2025-03-24 00:00:00,Baidu,mobile,SG,view,
U00918,2025-03-26 00:00:00,Naver,desktop,JP,view,
U00919,2025-01-04 00:00:00,Direct,desktop,KR,view,
U00919,2025-01-04 01:00:00,Direct,desktop,KR,search,
U00920,2025-02-11 00:00:00,Naver,mobile,JP,view,
U00921,2025-02-11 00:00:00,Email,mobile,KR,view,
U00922,2025-02-03 00:00:00,Facebook,desktop,SG,view,
U00923,2025-01-30 00:00:00,Naver,mobile,JP,view,
U00924,2025-03-26 00:00:00,Google,desktop,TH,view,
U00925,2025-03-06 00:00:00,Facebook,desktop,KR,view,
U00926,2025-03-20 00:00:00,Facebook,desktop,TH,view,
U00927,2025-03-25 00:00:00,Email,mobile,KR,view,
U00928,2025-03-11 00:00:00,Baidu,desktop,JP,view,
U00928,2025-03-11 01:00:00,Baidu,desktop,JP,search,
U00929,2025-02-09 00:00:00,Baidu,desktop,JP,view,
U00930,2025-02-09 00:00:00,Google,desktop,KR,view,
U00931,2025-02-13 00:00:00,Direct,mobile,KR,view,
U00932,2025-01-27 00:00:00,Email,desktop,KR,view,
U00932,2025-01-27 01:00:00,Email,desktop,KR,search,
U00933,2025-02-15 00:00:00,Email,mobile,KR,view,
U00934,2025-03-05 00:00:00,Direct,desktop,TH,view,
U00934,2025-03-05 01:00:00,Direct,desktop,TH,search,
U00935,2025-01-18 00:00:00,Email,mobile,SG,view,
U00935,2025-01-18 01:00:00,Email,mobile,SG,search,
U00936,2025-01-19 00:00:00,Email,mobile,TH,view,
U00937,2025-03-11 00:00:00,Baidu,desktop,SG,view,
U00937,2025-03-11 01:00:00,Baidu,desktop,SG,search,
U00937,2025-03-11 02:00:00,Baidu,desktop,SG,detail,
U00938,2025-02-13 00:00:00,Naver,desktop,TH,view,
U00939,2025-02-03 00:00:00,Direct,mobile,JP,view,
U00940,2025-03-26 00:00:00,Naver,mobile,JP,view,
U00941,2025-03-12 00:00:00,Naver,mobile,TH,view,
U00942,2025-03-01 00:00:00,Baidu,desktop,JP,view,
U00942,2025-03-01 01:00:00,Baidu,desktop,JP,search,
U00943,2025-03-01 00:00:00,Direct,mobile,JP,view,
U00944,2025-02-04 00:00:00,Direct,desktop,TW,view,
U00944,2025-02-04 01:00:00,Direct,desktop,TW,search,
U00944,2025-02-04 02:00:00,Direct,desktop,TW,detail,
U00945,2025-01-01 00:00:00,Direct,desktop,JP,view,
U00946,2025-01-10 00:00:00,Google,mobile,SG,view,
U00947,2025-01-06 00:00:00,Facebook,mobile,TH,view,
U00948,2025-01-20 00:00:00,Baidu,mobile,KR,view,
U00949,2025-02-14 00:00:00,Direct,desktop,TH,view,
U00950,2025-02-11 00:00:00,Naver,desktop,TW,view,
U00951,2025-02-15 00:00:00,Email,mobile,TW,view,
U00952,2025-03-10 00:00:00,Facebook,mobile,TW,view,
U00953,2025-01-12 00:00:00,Email,mobile,SG,view,
U00954,2025-02-13 00:00:00,Direct,desktop,TH,view,
U00955,2025-03-27 00:00:00,Email,mobile,JP,view,
U00955,2025-03-27 01:00:00,Email,mobile,JP,search,
U00956,2025-02-25 00:00:00,Direct,desktop,TW,view,
U00957,2025-02-09 00:00:00,Direct,mobile,TH,view,
U00958,2025-03-21 00:00:00,Baidu,desktop,KR,view,
U00959,2025-03-13 00:00:00,Facebook,desktop,TW,view,
U00960,2025-01-22 00:00:00,Email,mobile,TW,view,
U00960,2025-01-22 01:00:00,Email,mobile,TW,search,
U00961,2025-03-09 00:00:00,Facebook,mobile,KR,view,
U00962,2025-03-04 00:00:00,Baidu,desktop,KR,view,
U00963,2025-01-26 00:00:00,Baidu,mobile,KR,view,
U00964,2025-02-07 00:00:00,Facebook,mobile,KR,view,
U00965,2025-02-21 00:00:00,Naver,mobile,KR,view,
U00966,2025-01-21 00:00:00,Naver,desktop,KR,view,
U00967,2025-02-06 00:00:00,Naver,desktop,JP,view,
U00968,2025-03-30 00:00:00,Google,desktop,TW,view,
U00968,2025-03-30 01:00:00,Google,desktop,TW,search,
U00969,2025-01-02 00:00:00,Naver,desktop,TW,view,
U00970,2025-03-30 00:00:00,Naver,mobile,KR,view,
U00971,2025-01-25 00:00:00,Email,mobile,TH,view,
U00972,2025-01-15 00:00:00,Direct,mobile,TH,view,
U00973,2025-03-04 00:00:00,Naver,desktop,TH,view,
U00974,2025-03-16 00:00:00,Email,desktop,JP,view,
U00974,2025-03-16 01:00:00,Email,desktop,JP,search,
U00975,2025-01-26 00:00:00,Facebook,desktop,KR,view,
U00976,2025-03-17 00:00:00,Direct,mobile,JP,view,
U00976,2025-03-17 01:00:00,Direct,mobile,JP,search,
U00977,2025-01-17 00:00:00,Naver,desktop,TH,view,
U00977,2025-01-17 01:00:00,Naver,desktop,TH,search,
U00978,2025-03-10 00:00:00,Facebook,desktop,KR,view,
U00979,2025-01-20 00:00:00,Direct,mobile,KR,view,
U00980,2025-02-10 00:00:00,Email,desktop,TW,view,
U00981,2025-01-29 00:00:00,Direct,mobile,TH,view,
U00981,2025-01-29 01:00:00,Direct,mobile,TH,search,
U00982,2025-03-13 00:00:00,Facebook,desktop,TH,view,
U00983,2025-03-12 00:00:00,Naver,mobile,TH,view,
U00984,2025-03-21 00:00:00,Baidu,mobile,JP,view,
U00984,2025-03-21 01:00:00,Baidu,mobile,JP,search,
U00985,2025-03-30 00:00:00,Facebook,desktop,KR,view,
U00986,2025-01-18 00:00:00,Naver,desktop,JP,view,
U00987,2025-02-02 00:00:00,Direct,mobile,TH,view,
U00988,2025-03-06 00:00:00,Naver,desktop,SG,view,
U00988,2025-03-06 01:00:00,Naver,desktop,SG,search,
U00989,2025-01-21 00:00:00,Facebook,desktop,TW,view,
U00990,2025-03-20 00:00:00,Google,mobile,TH,view,
U00991,2025-02-19 00:00:00,Direct,desktop,JP,view,
U00992,2025-02-11 00:00:00,Google,desktop,TW,view,
U00993,2025-01-17 00:00:00,Facebook,mobile,JP,view,
U00994,2025-03-08 00:00:00,Facebook,mobile,TW,view,
U00995,2025-03-31 00:00:00,Email,desktop,SG,view,
U00996,2025-01-12 00:00:00,Direct,mobile,TH,view,
U00997,2025-01-12 00:00:00,Google,mobile,TW,view,
U00997,2025-01-12 01:00:00,Google,mobile,TW,search,
U00997,2025-01-12 02:00:00,Google,mobile,TW,detail,
U00998,2025-02-26 00:00:00,Email,desktop,JP,view,
U00998,2025-02-26 01:00:00,Email,desktop,JP,search,
U00999,2025-02-08 00:00:00,Direct,mobile,TW,view,
U00999,2025-02-08 01:00:00,Direct,mobile,TW,search,
U01000,2025-03-17 00:00:00,Google,desktop,SG,view,
U01001,2025-03-02 00:00:00,Baidu,desktop,KR,view,
U01002,2025-03-11 00:00:00,Baidu,mobile,TW,view,
U01003,2025-02-28 00:00:00,Naver,mobile,TH,view,
U01004,2025-02-21 00:00:00,Naver,mobile,SG,view,
U01005,2025-02-12 00:00:00,Naver,mobile,SG,view,
U01005,2025-02-12 01:00:00,Naver,mobile,SG,search,
U01006,2025-03-09 00:00:00,Google,mobile,TH,view,
U01006,2025-03-09 01:00:00,Google,mobile,TH,search,
U01007,2025-01-06 00:00:00,Direct,desktop,SG,view,
U01007,2025-01-06 01:00:00,Direct,desktop,SG,search,
U01008,2025-02-25 00:00:00,Naver,mobile,JP,view,
U01009,2025-02-20 00:00:00,Facebook,desktop,JP,view,
U01010,2025-02-09 00:00:00,Email,desktop,JP,view,
U01011,2025-01-20 00:00:00,Google,desktop,KR,view,
U01012,2025-02-11 00:00:00,Facebook,mobile,JP,view,
U01013,2025-01-08 00:00:00,Baidu,desktop,TH,view,
U01014,2025-01-11 00:00:00,Baidu,mobile,SG,view,
U01015,2025-01-30 00:00:00,Google,desktop,TW,view,
U01016,2025-02-25 00:00:00,Email,desktop,SG,view,
U01017,2025-02-09 00:00:00,Direct,desktop,KR,view,
U01017,2025-02-09 01:00:00,Direct,desktop,KR,search,
U01018,2025-01-07 00:00:00,Email,desktop,TH,view,
U01019,2025-01-12 00:00:00,Baidu,mobile,KR,view,
U01019,2025-01-12 01:00:00,Baidu,mobile,KR,search,
U01020,2025-02-20 00:00:00,Email,mobile,JP,view,
U01021,2025-03-04 00:00:00,Naver,mobile,SG,view,
U01022,2025-01-22 00:00:00,Baidu,desktop,SG,view,
U01023,2025-02-06 00:00:00,Email,desktop,TH,view,
U01024,2025-02-02 00:00:00,Naver,desktop,SG,view,
U01025,2025-02-22 00:00:00,Baidu,desktop,SG,view,
U01026,2025-01-25 00:00:00,Facebook,mobile,KR,view,
U01027,2025-03-24 00:00:00,Baidu,desktop,SG,view,
U01027,2025-03-24 01:00:00,Baidu,desktop,SG,search,
U01028,2025-01-23 00:00:00,Email,mobile,JP,view,
U01028,2025-01-23 01:00:00,Email,mobile,JP,search,
U01029,2025-03-08 00:00:00,Direct,desktop,KR,view,
U01029,2025-03-08 01:00:00,Direct,desktop,KR,search,
U01030,2025-03-02 00:00:00,Baidu,desktop,TH,view,
U01030,2025-03-02 01:00:00,Baidu,desktop,TH,search,
U01031,2025-03-27 00:00:00,Facebook,mobile,TW,view,
U01032,2025-01-30 00:00:00,Direct,mobile,TH,view,
U01033,2025-01-29 00:00:00,Baidu,desktop,KR,view,
U01034,2025-03-06 00:00:00,Direct,desktop,TW,view,
U01035,2025-02-05 00:00:00,Baidu,desktop,TH,view,
U01035,2025-02-05 01:00:00,Baidu,desktop,TH,search,
U01036,2025-02-05 00:00:00,Direct,mobile,SG,view,
U01037,2025-03-12 00:00:00,Facebook,desktop,JP,view,
U01038,2025-03-12 00:00:00,Facebook,mobile,TH,view,
U01039,2025-02-18 00:00:00,Email,desktop,TH,view,
U01040,2025-02-21 00:00:00,Baidu,desktop,JP,view,
U01040,2025-02-21 01:00:00,Baidu,desktop,JP,search,
U01041,2025-03-15 00:00:00,Direct,desktop,JP,view,
U01042,2025-03-17 00:00:00,Email,mobile,JP,view,
U01043,2025-01-21 00:00:00,Email,mobile,JP,view,
U01044,2025-03-14 00:00:00,Naver,desktop,KR,view,
U01045,2025-03-16 00:00:00,Baidu,desktop,KR,view,
U01046,2025-03-21 00:00:00,Naver,mobile,KR,view,
U01047,2025-01-01 00:00:00,Baidu,mobile,KR,view,
U01048,2025-03-21 00:00:00,Facebook,desktop,JP,view,
U01049,2025-02-27 00:00:00,Facebook,desktop,SG,view,
U01050,2025-01-27 00:00:00,Email,desktop,JP,view,
U01051,2025-02-11 00:00:00,Google,mobile,JP,view,
U01052,2025-01-12 00:00:00,Baidu,mobile,JP,view,
U01053,2025-02-26 00:00:00,Facebook,mobile,KR,view,
U01054,2025-01-11 00:00:00,Email,desktop,JP,view,
U01055,2025-02-11 00:00:00,Direct,mobile,JP,view,
U01055,2025-02-11 01:00:00,Direct,mobile,JP,search,
U01055,2025-02-11 02:00:00,Direct,mobile,JP,detail,
U01056,2025-03-01 00:00:00,Naver,mobile,JP,view,
U01057,2025-02-07 00:00:00,Baidu,mobile,SG,view,
U01058,2025-03-07 00:00:00,Baidu,desktop,KR,view,
U01059,2025-02-12 00:00:00,Baidu,mobile,TW,view,
U01059,2025-02-12 01:00:00,Baidu,mobile,TW,search,
U01060,2025-02-04 00:00:00,Baidu,desktop,KR,view,
U01061,2025-03-07 00:00:00,Facebook,desktop,KR,view,
U01062,2025-01-16 00:00:00,Email,mobile,KR,view,
U01063,2025-02-13 00:00:00,Baidu,desktop,TH,view,
U01064,2025-03-01 00:00:00,Direct,desktop,SG,view,
U01064,2025-03-01 01:00:00,Direct,desktop,SG,search,
U01065,2025-03-14 00:00:00,Facebook,desktop,TW,view,
U01066,2025-01-23 00:00:00,Direct,desktop,JP,view,
U01067,2025-01-24 00:00:00,Baidu,desktop,KR,view,
U01068,2025-03-12 00:00:00,Direct,desktop,SG,view,
U01069,2025-03-25 00:00:00,Baidu,desktop,TW,view,
U01070,2025-03-22 00:00:00,Direct,mobile,KR,view,
U01070,2025-03-22 01:00:00,Direct,mobile,KR,search,
U01071,2025-03-08 00:00:00,Facebook,desktop,SG,view,
U01072,2025-01-16 00:00:00,Facebook,mobile,JP,view,
U01072,2025-01-16 01:00:00,Facebook,mobile,JP,search,
U01073,2025-01-24 00:00:00,Naver,desktop,TH,view,
U01074,2025-02-07 00:00:00,Email,mobile,SG,view,
U01075,2025-03-22 00:00:00,Email,desktop,SG,view,
